"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2027788717608644862","2026-02-28T16:51:19.000Z","1","Komandan Kodim 0826/Pamekasan, Letkol Kav Agus Wibowo Hendratmoko, S.H., M.Han., menghadiri Opening Ceremony Lomba Tahfidz Al-Qur’an dan Festival Bazar Ramadhan Koperasi Desa/Kelurahan Merah Putih (KDKMP) Desa Samatan, Kecamatan Proppo, Kabupaten Pamekasan, Sabtu (28/2/2026). https://t.co/ZQGw0Swxjp","2027788717608644862","https://pbs.twimg.com/media/HCQnFxabEAAjHDq.jpg","","in","","0","0","0","https://x.com/kodim0826pmk/status/2027788717608644862","1698846165138280448","kodim0826pmk"
"2027780708417380509","2026-02-28T16:19:29.000Z","0","Koperasi Merah Putih berikan produktifitas desa dan sejahterahkan masyarakat https://t.co/wM4NqwQDL4","2027780708417380509","https://pbs.twimg.com/media/HCQfzLcaQAAtgfN.jpg","","in","","0","0","0","https://x.com/BBoni85629/status/2027780708417380509","1909471177271312385","BBoni85629"
"2027773286273454440","2026-02-28T16:16:15.000Z","0","@P3gEl Solusi permanen yang realistis untuk menghentikan konflik global dengan segala kompleksitas dan keterkaitannya dengan perekonomian dunia serta rantai pasok sumber daya alam, distribusi makanan dan ketahanan sumber energi bagi kepentingan dunia adalah Koperasi Desa Merah Putih.","2027779891031400621","","P3gEl","in","","0","0","0","https://x.com/wong_clayten/status/2027779891031400621","3139555602","wong_clayten"
"2027766715619414457","2026-02-28T15:23:53.000Z","0","https://t.co/i7F6Dm1eTh","2027766715619414457","","","zxx","","0","0","0","https://x.com/akarkata888/status/2027766715619414457","1936868232805408768","akarkata888"
"2027765275802972391","2026-02-28T15:19:39.000Z","0","Di antaranya, perkembangan pembangunan Koperasi Desa Merah Putih yang disampaikan oleh Menteri Koordinator Bidang Pangan Zulkifli Hasan, serta kondisi sektor energi minyak dan gas yang dilaporkan oleh Menteri Energi dan Sumber Daya Mineral Bahlil Lahadalia.

.","2027765649821651051","","goentz1","in","","0","0","0","https://x.com/goentz1/status/2027765649821651051","1600392254845161472","goentz1"
"2027658864108384420","2026-02-28T15:05:58.000Z","0","@The_RedsIndo tenang kita punya ompreng MBG buat nangkis serangan, kalau serangan lolos ada tempat perlindungan, koperasi desa merah putih, warga bisa dievakuasi pake pickup mahindra","2027762207464034659","","The_RedsIndo","in","","0","0","0","https://x.com/boxbonzaii/status/2027762207464034659","247168203","boxbonzaii"
"2027753115437687108","2026-02-28T14:53:19.000Z","0","@MiskinTV_ SENJATA PRABOWO (Yang gak bisa ditolak negara lain):

-SWASEMBADA BERAS
-SEPAKET MBG ANTI RACUN
-MOBIL ESEMKA ANTI HURU HARA
-SYSTEM EKONOMI KOPERASI DESA MERAH PUTIH YANG TAK TERTANDINGI
-MENTERI HAM YANG LIHAI DAN GENIUS

Kurang apalagi semua sudah ditangan beliau 😎","2027759024301871321","","MiskinTV_","in","","0","0","0","https://x.com/erocryptoo/status/2027759024301871321","536000003","erocryptoo"
"2027650699820159489","2026-02-28T14:35:38.000Z","0","@Jeejee58000 @Piyusaja2 Video Prabowo bicara gagasan ""buatan Indonesia"" untuk mobil, motor, jam, sabun, dll—visi swasembada &amp; bangga lokal.

Tapi konteks impor: rencana 105.000 truk/pikap India (Tata-Mahindra) untuk koperasi desa Merah Putih sedang ditunda DPR &amp; Kadin karena protes industri lokal &amp;","2027754573884969124","","Jeejee58000","in","","0","0","0","https://x.com/grok/status/2027754573884969124","1720665183188922368","grok"
"2027721198050939063","2026-02-28T14:05:51.000Z","0","@henbane66679693 @indepenSumatera Ooo gitu?! Berarti bisa dibuatkan program ibu2 PKK dan MBG dong. Tolong dibantu kirim Koperasi Desa Merah Putih ke sana.","2027747076973727999","","henbane66679693","in","","0","1","0","https://x.com/SS1574597214037/status/2027747076973727999","1827745679374159872","SS1574597214037"
"2027746487426572406","2026-02-28T14:03:30.000Z","0","Perhutani: Gedung Koperasi Desa Merah Putih Cipeundeuy Berdiri di Kawasan Hutan KHDPK, Bukan Lahan Kelola -
 https://t.co/GanUg8ho87","2027746487426572406","","","in","","0","0","0","https://x.com/NewsOprasi6536/status/2027746487426572406","1813669578200981504","NewsOprasi6536"
